-38.010253543427,-36.7090838805817,-36.0345749463899,-35.7276497918489,-36.3698670712165,-37.8955037593432,-39.6430138300733,-40.712864121406,-42.2909877919248,-40.2335160036603,-37.1203932857991,-35.3805018453928,-34.8905481963137,-34.4185427372736,-34.2635563095117,-34.426798708823,-35.2821109930826,-36.8544306074105,-37.649542271718,-37.529353744547,-37.5940677334813,-37.1729697690111,-37.1592231097511,-36.9405694334551,-36.8369656631549,-37.5717062679822,-37.0479560578943,-36.7488050527911,-36.8091869829679,-35.8030409324043,-34.3851719307956,-33.8064489817229,-33.2676554658095,-32.850367858658,-32.1998766328264,-31.7781523529312,-31.7993538158581,-31.9380491367188,-32.0150430293103,-32.0521080955352,-32.6271886114685,-33.0716720797406,-33.8667245765241,-34.7044203866967,-35.1989276473121,-35.6427279673336,-35.5112759899676,-34.3268285034455,-32.93407591532,-31.7354906569505,-30.9011251901256,-30.0566676762225,-29.9795768535481,-30.5472528242026,-31.9596495493908,-34.2286028582465,-40.989716417963,-51.2915416385338,-36.9817055385865,-31.5266485906508,-28.4677119033326,-26.4144510058519,-25.1762881042728,-24.5300231673672,-24.3587493797809,-24.6920324018196,-25.2433028195701,-26.3560525289354,-28.0443337533621,-30.2077315119659,-33.3913240702862,-36.606664016565,-37.7261749008025,-35.2177886971395,-33.6888908129268,-32.9588887952625,-33.2848160924282,-35.036014629969,-37.8815158785335,-43.417083983704,-44.4203682151087,-36.7142200531719,-32.9815500218869,-30.8452600901969,-29.2361014405045,-28.7423561660551,-28.4892699707557,-28.4044190143233,-28.8474094126521,-29.069581260541,-29.5161208266423,-29.7799129751706,-30.2798881362498,-30.4663293361491,-31.3732162084889,-32.6085734658573,-34.3691520557103,-37.4694560371329,-41.4212203215374,-50.1933011405807,-45.1510852858825,-37.6469386504142,-34.0328083141853,-31.1764800087658,-29.0542564565304,-27.6731066057614,-26.358695509597,-25.1727310850476
-32.7399259508728,-33.1116762007912,-33.4994430003867,-34.0402249316652,-35.3710028706941,-37.3587629443895,-41.6722380522648,-50.5634314548818,-54.519025588216,-41.6850259404758,-36.7830917602349,-34.8372240776934,-34.2139483751611,-34.0723594624649,-34.1023352017145,-34.8410580087248,-36.9951043409296,-39.9818054829291,-43.0778981416053,-43.5722643896269,-41.758710338491,-39.409940651208,-38.7831921015682,-38.4739372551948,-38.5743683232115,-40.0836703585537,-40.2549409441867,-39.7948128968145,-38.4975226705716,-36.6527140243696,-35.300449870873,-33.9975628309602,-33.8295413817784,-34.0420749878302,-33.6311748213671,-33.609808525786,-34.1602913577944,-34.3782355207303,-34.2622141273587,-33.9865826610867,-34.1261368536632,-34.867209569448,-35.6440263372782,-37.0439658011484,-38.4071780949822,-39.4865035202421,-38.9607392638599,-36.6566390762027,-34.5848748979947,-32.8122701853663,-31.5686020235901,-30.9589630593154,-30.7172125875184,-31.0501492084949,-31.9491615830129,-33.428097340169,-35.3399691824483,-35.5357069493554,-33.2360588659727,-30.4317827929345,-28.3479611481198,-26.8968179342913,-25.9270234668495,-25.4702365865732,-25.3345996716439,-25.6304330710068,-26.06903241871,-26.8749092102092,-27.9653044710116,-29.0078922123586,-30.5075564493659,-31.8028938318008,-32.5589947078638,-32.0574511932095,-32.2249540242806,-32.0687965270296,-32.6021782040833,-33.5773447265246,-34.8207918535664,-35.4349663170344,-35.20152632587,-33.3626448236838,-31.3042422879074,-30.0556470429823,-28.7654786101815,-28.1849005432719,-28.0860458958987,-27.8233941570041,-28.0362646111267,-28.2307152515773,-28.8604385461982,-29.1981725223699,-30.0397359405952,-30.3723543408882,-31.4560069953491,-32.6350802528882,-34.1572884472852,-36.0895858504687,-37.639717320101,-38.8344376929971,-38.4710261420185,-35.5985979799573,-33.1060978907046,-30.5754752355982,-28.6407257386693,-27.2946160611372,-25.6630195003252,-24.5516065398443
-29.556634211139,-30.3775462858827,-31.0864222409688,-32.0125456275609,-33.4241573210298,-35.2725068998162,-38.1439253222345,-41.2299948758819,-41.2270835399662,-38.2907213596175,-35.3453415911779,-34.1362741229012,-33.4058107514963,-33.4860411268371,-33.765416128311,-34.8563943455701,-37.7308392512779,-41.5564442949247,-49.4190821270005,-54.3118577794783,-44.5929191058348,-40.5435924043647,-39.2545885446666,-39.2617595472601,-40.2307838831965,-43.6293234828779,-48.5578004473226,-47.9370801317148,-40.5103617209242,-37.4844240817334,-36.2914857662339,-34.3764871364556,-34.412938692797,-35.2290368544754,-35.6648809802358,-36.8073262587835,-38.3774989029022,-38.522426224239,-37.4916942748151,-36.3548463756676,-35.4954559322829,-36.2489101410342,-37.1042997682414,-39.203795313851,-43.5223120173007,-50.991374817981,-45.3863357941294,-38.9884366322907,-36.2886306629683,-34.2081390114312,-32.6142061858228,-32.0924004107318,-31.5169823412599,-31.3274093331367,-31.4192313377901,-31.8064255633663,-31.6518930582094,-31.1023163294778,-30.0899998722332,-28.8505783921014,-27.7954905614099,-27.1402099178386,-26.6810365661202,-26.5867802218339,-26.6162589714553,-26.913387873943,-27.3329319401366,-27.8607755021533,-28.3316387134456,-28.6224076137638,-29.1613225871583,-29.7692875171695,-30.1946504148038,-30.2142395024842,-30.7929784025401,-30.8879307672297,-31.2850065486066,-31.5424202030432,-32.0173056902223,-31.9773141148654,-31.6132579872656,-30.8506175031666,-29.756692822151,-29.0452015598497,-28.2806561198083,-27.7272940186555,-27.7934457732405,-27.6796650868592,-27.8818656034873,-28.3270714648804,-29.2050769564917,-29.8345299038594,-30.8045935812068,-31.2446678940916,-32.0237545654832,-32.5931182060445,-33.4541234810846,-34.2067789752429,-34.5707851491196,-34.7642438016272,-34.927605590969,-33.523130460585,-32.1822727138321,-30.4618948726518,-28.9472160177845,-27.5134049506026,-25.7048276627415,-24.5627495307877
-27.4054308818029,-28.2651570431772,-29.0249457132797,-30.1199376962088,-31.3029208101634,-32.9859688347295,-34.201104670658,-35.1429739663195,-35.6982923486914,-34.9897994459789,-33.6864279239938,-33.2953704226158,-32.5586426800208,-32.6947195071948,-33.0970238495093,-34.0371184364151,-36.0774713037415,-38.1749629191355,-40.7438908392451,-40.8738024297405,-40.8475314698543,-39.178400505235,-38.2525959416207,-38.7626354851944,-40.2065487968823,-44.2465267726795,-47.7165772426536,-47.0622447978018,-40.3375931171987,-37.5292897970589,-36.483585546038,-34.6519165299189,-34.6701430334016,-35.606155135776,-37.3532901222614,-41.1945599801418,-46.7684377932462,-47.7810915563382,-41.4092463228538,-38.2959873944616,-36.2421487906113,-36.4220722083961,-37.0887077753394,-38.7064509968096,-41.9819593669656,-45.1946924993245,-43.4441651318605,-38.8996458119707,-37.1082771106977,-35.8397390742809,-34.318299419398,-33.6264770351721,-32.6246217088209,-31.7609212421845,-31.1690340426829,-30.8620557178163,-29.9578018440024,-29.245687239661,-28.624685416755,-28.1300875406925,-27.6997802402465,-27.5932562766534,-27.6668240439576,-27.9271693382549,-28.2244712294956,-28.5925343504925,-29.1775294468989,-29.6539689254792,-29.6932110642819,-29.5610165536819,-29.3324205780412,-29.331987117809,-29.2575838530574,-29.3329230009322,-29.6419217983083,-29.7543765271919,-29.9987421695194,-30.0715571101454,-30.4396459499838,-30.6133216891616,-30.356527288472,-29.9811416285604,-29.3464218156569,-28.6985969394906,-28.1753836982457,-27.535880482658,-27.5493611159905,-27.6754416162642,-28.036233080289,-28.9708925954259,-30.3136355305965,-31.9223728427529,-33.1985502674549,-33.7852885949138,-33.4902702602041,-32.8556798575206,-32.6871679315029,-32.5943354842975,-32.5890165445376,-32.7336981983137,-33.2827425424211,-32.9155756548125,-32.4896731915874,-31.6925498577712,-30.3619727450361,-28.3929679681454,-26.4431665085857,-25.0179730628385
-25.9365484001959,-26.6802895560001,-27.461243469698,-28.6291929931179,-29.6228618801389,-31.225342103011,-31.9142126194171,-32.5320760830561,-33.3140758281397,-33.3191502846069,-32.7771583733249,-32.6739194653875,-31.9646039640388,-31.9542036343165,-32.2789855992796,-32.7967388959485,-33.6334552926832,-34.4766748256725,-35.6404889947508,-35.7958001078515,-36.8890911423598,-36.7319829328975,-36.548899925404,-37.3286989984732,-38.4451229034439,-40.5125974218462,-40.1748151625965,-39.7354031446919,-38.4156497461288,-36.9026256592564,-35.8307911149214,-34.6833314451191,-34.4402626022463,-34.8845233596969,-36.9198397327656,-40.181314431347,-42.8020859531673,-44.2151852633063,-40.2675852680266,-37.4875208041394,-35.77595061081,-35.2724371591152,-35.4963370867352,-36.2114831728794,-37.1234876091211,-37.8578797434334,-38.4161425462601,-37.9161048785989,-37.7271489918643,-38.1006757567142,-37.2697929204739,-35.9684531492514,-34.3013307209507,-32.6662395949494,-31.361389767059,-30.5112272473777,-29.3404126941241,-28.6512814066795,-28.2997002956374,-28.3321421340023,-28.3755470906003,-28.6210971057424,-29.1158913903677,-29.588631678276,-30.171937422428,-30.6728542231794,-31.6642328099593,-32.57236287231,-32.5948159082672,-32.2424594432675,-31.0490494921141,-30.107524730504,-29.2563393600389,-29.0408717944793,-28.7725493377507,-28.8094091571345,-29.0203959354885,-29.3068094291899,-29.8892574304401,-30.6434973462732,-30.8323017759454,-30.8065694633797,-30.3800866007467,-29.3986090748232,-28.6183207384399,-27.6501535197221,-27.3248180255584,-27.5368762523053,-28.0836730398507,-29.4849555008606,-31.4792572982399,-35.3352304450866,-39.3302467039722,-40.0600576000059,-35.8788939049887,-33.2227212470541,-31.7963277691744,-31.0905445774451,-31.0597381209413,-31.4565305541084,-32.4323716645248,-33.8115629385267,-35.1323974560395,-35.7742771197343,-33.331784895601,-29.7891885790524,-27.4901199589289,-25.5541225475649
-25.0401814033012,-25.6447192402779,-26.4771974993522,-27.6410862311506,-28.6043794928802,-30.1425116691918,-31.0066076470736,-31.8872265265835,-32.7905231313819,-33.1942726790959,-33.0280927191182,-32.6842132639565,-31.92785352604,-31.553403297255,-31.6024241027019,-31.6780875178633,-31.6434514486962,-31.8556517569874,-32.5112223057229,-32.8956387598468,-33.924521229393,-34.4659655505809,-34.9063283408618,-35.7771219203469,-36.7362588649374,-37.7948479258944,-37.6217854038445,-37.3743065819092,-37.1818737447819,-36.3668502443248,-35.0548773057533,-34.485270998508,-33.8548335824521,-33.6699470509731,-34.8701635621587,-35.6817448815261,-36.2943919753021,-36.5333233524439,-35.7668133234667,-34.7079969341503,-34.1926639904694,-33.4618394792702,-33.443315638798,-33.8439357303865,-34.1656085540564,-34.6960548912384,-35.8035163412986,-37.5279612784739,-39.0075569027393,-41.9357140894531,-43.3054553099175,-39.7722426958873,-36.381806803306,-33.9141881481125,-31.7222993608915,-30.3538071262562,-29.309079553448,-28.8112204676075,-28.7813711082606,-29.3083496686992,-29.89722339251,-30.4922040733645,-31.278249037948,-31.7989785893203,-32.4803265128351,-33.0277247607861,-34.5105430297767,-36.7963149929362,-38.3763466024755,-37.9280578781734,-34.5258513004527,-31.7173545088759,-29.7701007794562,-28.965550391036,-28.1104217271751,-28.0540568950815,-28.3171088906104,-29.012504852981,-30.0217545936329,-31.774435159744,-33.3055655476502,-34.0680912050347,-33.2715635888492,-31.1789223508874,-29.4177406261797,-27.9167737302305,-27.0966401766335,-27.141982191501,-27.6927182052585,-29.0654609736311,-31.1275647771376,-34.993957951241,-42.4502917420934,-41.251375950105,-35.7462729952194,-32.370691013563,-30.4413047373501,-29.5201136580453,-29.566682219108,-30.2114511232422,-31.3982040092635,-34.7043822066928,-41.0566860275768,-50.2654758838739,-35.8881969279429,-30.5338169379973,-27.8800959583907,-25.7630139218067
-24.6967441694437,-25.2104673030256,-26.1075471879702,-27.1967989098592,-28.2782173796096,-29.7210100833374,-31.1252635025511,-32.7092138325316,-33.846598285443,-34.747725147201,-34.8233455666579,-33.7282744097129,-32.663315926535,-31.6664348101134,-31.169123754865,-30.7862494711067,-30.2219728854526,-30.0913169837669,-30.4078323307135,-30.9660421918413,-31.6681692796173,-32.6279933202981,-33.6145903914047,-34.6203547989101,-35.9046523511953,-36.8563202050339,-37.7000127721931,-37.7560949173429,-37.3310098309696,-36.3986814976539,-34.6931142552986,-34.1345118241324,-33.1747104942028,-32.5328280986423,-32.7901586471844,-32.5784247596271,-32.8189460296817,-32.7060524541898,-32.5126712823279,-32.1931100681763,-32.2952092896593,-31.7237273525439,-31.7072902974685,-32.106579651396,-32.4482060671699,-33.098346843234,-34.3063724032185,-36.9395414213541,-39.4597089741066,-45.2934732648975,-55.5801435256953,-42.7758352127314,-37.0546450188266,-34.334631701821,-31.7694666084732,-30.1092467132178,-29.51932120005,-29.3735231489787,-29.7762833514586,-30.8128387900607,-32.2235820279509,-33.5112446510619,-34.6812920441498,-35.1005247318626,-35.2678112563409,-35.3887558633767,-36.6568263534532,-39.927685999373,-49.0896594309259,-46.8246398567472,-37.7793094659186,-32.8451184342171,-30.102239417417,-28.709995239514,-27.558541777377,-27.4101283202134,-27.7097521864431,-28.6887310678094,-30.1124704606223,-33.0361754154986,-38.2796724187698,-44.7781424098723,-37.4236260580319,-32.7715095581575,-29.8205600432294,-28.0063645466311,-26.8306985690852,-26.5831290338746,-26.9183830241395,-27.8073551260583,-29.1748324708287,-30.665849933927,-32.6213271945123,-32.5630761980182,-31.5748338819708,-29.8771838221906,-28.5990890554878,-27.8896286020779,-27.9708349228974,-28.645528029022,-29.6373225945441,-32.1830525763285,-35.2216631219519,-35.1481059034835,-32.2329494478951,-29.2188128583868,-27.1256157267829,-25.6113326613386
-24.9086918711147,-25.4218484964972,-26.3744533668249,-27.3537986994293,-28.633849758335,-29.9291997574989,-31.8571025051741,-34.4184917276956,-36.4066607696273,-38.7731400730548,-39.2580807861306,-36.2541363181207,-34.1369347268854,-32.2123529239306,-30.852280930746,-29.9936979586727,-29.2319377566958,-28.9452653250985,-28.9903484836245,-29.5913639092592,-30.0166921294121,-31.1902656609224,-32.6175643148802,-33.8934151761482,-35.9163286300429,-37.6075768241126,-40.4445127614421,-41.2307077763196,-39.0161858500415,-37.0008073616532,-34.7856728177606,-33.6623068237004,-32.5206256609897,-31.6514187450985,-31.1781622055505,-30.6449489350814,-30.7478983414415,-30.5152741669453,-30.4886021940717,-30.483492238186,-30.7276086617415,-30.4888877375526,-30.5822065868061,-31.0241725218128,-31.5309771143805,-32.3366424676656,-33.2970407541014,-35.3825483370477,-37.1714898362775,-40.0439849731388,-40.5567795421448,-38.2942169450273,-35.0859820692539,-33.0006229280609,-31.2886766155461,-29.7952791571253,-29.7198636320801,-29.9742900325956,-30.8212941706354,-32.2965173518034,-34.8323459967412,-37.8968950888403,-41.1651788870225,-40.7158704404629,-38.5701288411731,-37.3889966279764,-37.0811592571496,-37.5483330225072,-38.6646848410968,-37.5910935596304,-34.8568924930649,-31.855766336046,-29.6146064950819,-28.0828550794044,-27.0489965320781,-26.8006517020576,-27.0378812990924,-27.8920575918127,-29.280280735541,-31.9620661935813,-36.2464507546446,-38.9283206137707,-34.6790595569896,-31.3771111953285,-29.1010861145358,-27.6803979543288,-26.5358999798043,-26.0863455769991,-26.1487492160407,-26.5318833513007,-27.2205159993445,-27.6136365281301,-28.1791482673984,-28.2985395459716,-27.9837514043382,-27.2431404896316,-26.6848293358614,-26.3271545045636,-26.3684895753463,-26.8749215501014,-27.5448528438984,-28.5298386009944,-29.2703279803343,-29.1356410146423,-28.3744850961907,-27.173553643256,-26.0835638122306,-25.4617372913171
-25.663830782463,-26.3049416813103,-27.317548507813,-28.2353091443498,-29.7106062401212,-30.793746299573,-32.759271335158,-35.5770971673062,-39.1705355975822,-46.9723248953551,-51.8619150674137,-39.6536139986141,-35.3747280495499,-32.6228197519179,-30.4444761649806,-29.2425848296069,-28.5594040571954,-28.2517082572886,-28.1214735401837,-28.6356225784118,-28.9531727038255,-30.1163659893867,-31.7355053632355,-33.2928814810609,-36.0074957282447,-39.201560208556,-46.3472773611202,-52.7513132324567,-41.4803535396904,-37.4552454009597,-34.7763410206057,-33.0542663583672,-31.8679634964029,-31.0192023667681,-30.1062090651024,-29.572874745991,-29.5724605642847,-29.3741013618692,-29.4299596714923,-29.5861186102023,-29.7839360682385,-29.937224078498,-30.1713367070868,-30.6043610762721,-31.2369634158046,-32.1057899653092,-32.6666128707923,-33.7260603178674,-34.6596479338484,-35.7702683387522,-35.5619163373207,-34.3315793572207,-32.8453238000791,-31.270874696836,-30.5939095217925,-29.5938918798539,-29.7824187985355,-30.2620072141941,-31.2637133498795,-32.8452812035508,-35.787197056474,-40.0988889797173,-51.7770250083606,-44.7656189705613,-40.1919271413339,-38.0588647278821,-36.2541713141604,-34.7191450597337,-34.1123594203404,-33.3229044041656,-31.6287840943871,-30.0379031394858,-28.6050631671934,-27.297616507017,-26.5845272497958,-26.2189981902392,-26.2965931297444,-26.7460436950913,-27.7003626362353,-29.1486854178713,-30.5060616433421,-31.0368059945043,-30.1932020475047,-28.7611220810761,-27.7844673878488,-27.0985381952626,-26.3350281126187,-25.8964712235626,-25.7767814824225,-25.8124900779923,-26.0346323138095,-26.0158146631932,-25.941528790485,-26.0093519476639,-25.6902399044012,-25.2951478969033,-25.0923501185509,-24.984488614809,-24.9570380064259,-25.2482383192853,-25.7181314742636,-25.9301118394405,-26.1240801891385,-26.2605046332856,-26.1490537586315,-25.7803517192889,-25.5135542409885,-25.6364416757873
-26.8939708332109,-27.8436718366999,-29.0124340304921,-30.0883986874277,-31.7095066560938,-32.47911646949,-33.7304551713787,-35.2359930868546,-38.1622234361105,-40.8556078002468,-41.0368808936737,-37.7543207776783,-34.5035536010295,-32.0962102829771,-29.8939150940282,-28.6429689909404,-28.1629348306716,-27.9083460611953,-27.7461128440706,-28.1014207274727,-28.4745801887617,-29.4353526220071,-30.9184749914903,-32.5269925721904,-35.0313165372761,-38.0904797710376,-41.9563123033789,-43.2476990667498,-40.226505813951,-36.5506243085035,-33.995182186316,-32.3800313777695,-31.2656823816557,-30.6347130481444,-29.6097799775217,-29.2317618413956,-29.1188555782083,-29.0575942624189,-29.1851191254895,-29.4476298604772,-29.5822525428497,-30.1287359881269,-30.5297413202314,-30.9112432901288,-31.5683278532765,-32.3340971435697,-32.5814467131192,-32.8324028962668,-33.2844400784616,-33.5177096990732,-33.1569552706371,-32.2595500546988,-31.5417905642988,-30.2951724518325,-30.1268355637679,-29.6521073545399,-29.7338575360079,-30.1279390605146,-30.8821808772293,-32.181850316102,-34.2388000772323,-36.4030024376434,-38.5559450977531,-38.3525599491975,-37.6520325916073,-36.6164156444354,-34.9644692708926,-33.0999333488162,-32.132353987838,-31.4517731752494,-30.0293368070835,-28.8314818875706,-27.7883192845802,-26.7181842271428,-26.2319809598779,-25.7429147007642,-25.6304146221709,-25.7124224787372,-26.2285933037052,-26.8126987177338,-27.2459514155617,-27.5768035564348,-27.5823541271368,-26.9908305139695,-26.7547489958029,-26.6505966410189,-26.4353466750344,-26.2250623381474,-26.0819082205451,-25.9325280429933,-25.818292680723,-25.6081546881961,-25.1082120825404,-24.9555438139772,-24.4704030106066,-24.1456792850417,-24.0060754556254,-23.9843754651798,-23.9126512192147,-24.0470549808739,-24.4463298209862,-24.4827744667132,-24.6382953465359,-25.0158646342861,-25.2240978257312,-25.3372157087539,-25.6349053313814,-26.2443320042544
