-53.2341097327706,-50.9805148507037,-49.8539150583993,-48.5944436542563,-48.5003348413735,-48.5456899621882,-48.7217132305685,-48.5332427455871,-47.7463780946193,-46.8894576315053,-45.8552072020417,-45.3143047946999,-44.9033965664964,-44.7070905093216,-45.3905105459241,-46.4757537942734,-47.7508085206829,-49.6510381684638,-52.4473159720283,-55.2787771305423,-58.7807208489182,-58.3851873796047,-55.8750656628814,-53.4771167704937,-50.8480667946415,-48.7102685274866,-46.6859944549736,-45.7243030568581,-44.4333813299124,-44.7548755452955,-45.3571696711904,-45.342377307669,-46.8882684066569,-48.5971825432604,-50.8985182021164,-54.8637447148052,-54.1126348286767,-52.1861310678893,-51.4401159111927,-50.3129337872586,-48.3257550214678,-47.499782436637,-46.5910931039552,-46.8823253816549,-46.2890451791148,-45.6556806927619,-44.0877494239194,-43.2632607022191,-42.1004199288678,-42.1888442028603,-41.7376926944039,-41.239142229848,-42.052277292361,-42.8397350784495,-43.4159761620367,-43.8470523776215,-44.0350698806639,-44.8065555202428,-45.0757254574688,-46.2631430852576,-46.7114366481493,-48.0183061527777,-45.3831511917377,-45.754102561994,-45.411184264739,-45.8099306942381,-46.8223639924335,-47.8936847323979,-49.1469083618884,-49.3552719489429,-49.437036055516,-50.7964823730628,-53.4878235642465,-55.4725339696247,-61.3744160179803,-55.0715748051778,-52.3181997947737,-53.3872277994219,-51.4287485392851,-50.746881864983,-51.0936308260628,-47.3536657687593,-47.9813716252456,-46.2664252076253,-45.1452784205978,-44.1453942388744,-43.0127342472891,-42.532292154982,-42.0017439676945,-41.9254161411725,-41.8759010238686,-41.8885071605745,-41.1825700812097,-40.5904666091447,-39.9314996884652,-40.1621497001205,-40.3041729879732,-40.1639110845726,-39.9732985350985,-39.9879594375636,-40.3346206571411,-40.9052264840424,-41.3475263478747,-41.9548686226593,-42.7741211339099,-43.7509840261788,-45.1190738578644,-46.6321248918932,-48.8404694518914,-50.8997576485088,-52.4906954151558,-51.8624456224136,-50.9160739376271,-48.9605888609189
-54.939343067017,-52.674056570455,-51.4521065982707,-50.3125501648724,-50.6943443597788,-51.3166563770657,-52.6733994095659,-53.4987552179691,-52.0794897081887,-50.1520577256931,-48.0133778241003,-46.7502685705327,-45.8669066711686,-45.3861494498797,-45.5941763477219,-46.462117107717,-47.6032032286333,-49.7585430518774,-52.68978702483,-57.531177695431,-73.8871095032092,-62.9329886978135,-55.9769011846898,-53.0368053173223,-50.1472402039498,-48.4940705758537,-47.2677492023742,-46.4826083472197,-45.800359378501,-46.0011670493685,-46.9853813943692,-47.2758029183402,-48.1959732946882,-49.9687640655409,-52.7504756694431,-59.6332434378488,-76.2393373481855,-57.9674388425522,-54.5174445622108,-52.6084867268325,-50.8238142202386,-49.905588611902,-48.871171484138,-48.3649086187097,-47.4228052043871,-46.8430956957508,-45.4149259943706,-44.5586342729994,-43.5503032368264,-42.9632820504266,-42.3092690260621,-41.9414867179229,-42.6085053034589,-43.3380725247224,-44.1364545203371,-44.3545000490523,-45.2570493270803,-45.2609684286136,-46.2280616843733,-47.3015250720804,-46.9586154748201,-48.0909012531321,-45.8307456260483,-45.5731156627409,-44.7831061708736,-45.4724090418356,-46.6846540000252,-48.1971419552065,-48.7702528197013,-48.6431520064128,-48.9626870228823,-50.0009290739202,-51.9212947918975,-53.2314755012178,-54.4185024870534,-52.5134896837398,-52.879331439516,-53.1658095271058,-53.0545540406286,-53.0969640549972,-55.9001797054835,-51.6130158402901,-54.05287407541,-48.1453389879414,-45.6808329906034,-44.7671722194611,-43.4071148255126,-43.0583979762289,-42.2510066048911,-41.9147209453687,-41.5485147430039,-41.6167965748527,-41.4113363183078,-41.4346899052093,-41.2393096251584,-40.763692414968,-41.1002326803726,-41.1007164160039,-41.1097510218354,-41.2707121307498,-41.7106522962141,-42.1242928250154,-42.411884584286,-42.7364655374054,-43.3795593980859,-44.6133486408384,-46.0916576340923,-48.6155356758021,-51.9519055264869,-56.700212897883,-63.4863824712227,-58.3479041898998,-54.5603784823523,-51.0824132605809
-55.0947518429201,-53.6395637526962,-52.6095165252782,-52.25432709065,-53.0039333418234,-54.3798900100978,-58.2021270309267,-64.2548637899874,-60.1310242550429,-54.064303867525,-50.2303922258506,-48.0997472568403,-46.6844747571668,-45.9803380973741,-45.6521077559105,-46.0750403542923,-47.1012450062538,-48.8601323878196,-51.3963553363327,-54.5840657580426,-57.6301216509558,-57.7704184124013,-53.6185524042582,-51.9558339021572,-49.6400807107491,-48.4187495903544,-48.3899527574082,-47.7736208252203,-48.0004917882185,-47.7304185027553,-48.434459220546,-49.2491640457666,-49.0255877880115,-49.9224784454324,-51.7307388777417,-54.2897186791966,-57.4132623858001,-56.5306781491655,-53.8520149388384,-52.8201427428184,-52.7862848623552,-52.9975022079869,-53.4008740879885,-51.9943960245053,-50.4156598353705,-48.8291428284374,-47.6922295187557,-46.376109550059,-45.6407023418788,-44.1874666817348,-43.6231754657489,-43.5766142475409,-43.7819305117519,-44.2083467214989,-45.1021160911716,-45.4406027050737,-47.1811633493746,-46.8108545351792,-48.7220199902419,-49.4964716765531,-48.4878114607246,-48.5603957283433,-47.7098985254338,-46.5518663980276,-45.4646093401565,-46.0136456052895,-46.8442640638061,-48.1420885021751,-48.2189619433591,-48.4100258063823,-49.4990230050612,-50.3904582516234,-51.3916720354974,-51.3774788095309,-50.5044309620468,-51.4722530333484,-53.8679658513613,-52.9756446533458,-54.4264871867717,-55.2284821603202,-61.8656906639366,-62.6413120227696,-55.1707644667381,-49.8982259058016,-46.7335783419597,-45.9001135536403,-44.7575671784062,-44.5316450730211,-43.6178764986991,-42.9334362470214,-42.2071945133869,-42.054154238092,-42.2580831428555,-42.7817536371354,-43.1931796810868,-41.9650896356374,-42.3158378015072,-42.5492379199545,-42.9430410203594,-43.3850061208477,-43.8884428508907,-44.0205380201159,-44.138710120937,-44.0658569168809,-44.4132224959891,-45.6870672645893,-46.9433062691324,-49.9991599689505,-53.4471741779823,-58.8049882379651,-62.3904439370077,-58.7978159903374,-55.5601523612421,-52.8789294472175
-54.70926135719,-54.3049711565961,-53.6203510577058,-54.4091034206048,-55.0387856523091,-56.8475880173648,-60.2032936904604,-63.6782629733996,-60.9670289766877,-54.9813067260569,-51.1703832843776,-48.7144579359955,-46.9661673208693,-46.1837065433171,-45.5019137021828,-45.5464795865264,-46.3968417568131,-47.4725358030577,-49.1856441517914,-50.5891175090225,-51.822188796325,-52.3824601552363,-51.1854750067893,-50.6459964919573,-49.521215945055,-48.6858358238421,-49.8343617119039,-49.5362736836107,-51.0027488582499,-50.1388351091032,-50.0655901694013,-51.4368664805026,-50.4000239920697,-50.2594218016117,-51.1646563273599,-51.8345125983372,-52.0867754734784,-51.4585760140571,-50.4857502460589,-50.926169352018,-52.7322429305187,-55.1417427457204,-61.7221274860061,-63.7782377168257,-55.1402218730633,-50.1417617018879,-49.3394647400043,-47.7076740488318,-47.4183867068873,-45.7842817564822,-45.7122799523392,-46.4077939907189,-45.9162875398813,-45.7747041823846,-46.4159966006361,-47.0503036583125,-49.1871564980326,-49.6983350671335,-52.962290848125,-53.7168411291438,-51.8631690211308,-49.8948235619628,-50.7146550710657,-48.3135110422149,-47.2096538990136,-47.2263451487844,-47.4048295369111,-48.1799749173837,-48.3482686005435,-49.3248454863699,-51.1854365675828,-52.0124181580386,-51.6672974437593,-50.5990315559785,-49.1110732013946,-51.5315757255036,-54.3187633926003,-52.4362615788309,-55.018729080409,-56.1992482929292,-62.403075842424,-60.5958080051417,-52.494895823643,-50.930530443509,-48.4749381981264,-47.3522958275091,-46.7263610911518,-46.5456846557097,-45.981761027965,-45.0365604722131,-44.0650732775956,-43.5272284976872,-43.8903350260518,-44.4824035197714,-45.268238617134,-43.7874183795381,-43.9296184191849,-44.4694701233136,-45.4073372983906,-46.3151174777776,-46.8565032978274,-46.6307565784507,-46.5564204462268,-46.0122565242639,-45.9191237990667,-46.7803255605048,-47.5003611730726,-49.8196301205926,-52.1375102215174,-54.5673295115945,-55.4147286036783,-55.4502726287933,-55.1593339722737,-55.0505612033042
-54.4824611283816,-55.1130837954802,-55.0887714378301,-56.9915896779954,-57.13088452844,-58.6147498555326,-57.7636801979329,-57.2560795744777,-55.1848826800009,-52.6491223662501,-50.2621244276791,-48.1923979847509,-46.556789596973,-45.8572239194146,-45.1603797263856,-45.0611045289985,-45.6900317747372,-46.32283527415,-47.3489935339425,-48.2846208905225,-49.3423772556504,-49.8290791394914,-50.080744280424,-49.9571568454824,-50.0023938484067,-49.5641698452509,-51.136726462146,-51.3531980148689,-53.6971813373635,-53.4134086750712,-52.7927387027909,-54.6184082545849,-53.1706383750164,-51.8610330924517,-51.5929227176553,-50.8090646032514,-49.6249671215052,-48.4420330268032,-47.8582706608983,-48.5935747834458,-50.4771324352548,-52.2604224965659,-54.082331152957,-55.5734926584653,-51.6099956367031,-48.6791621509668,-48.1889076349599,-47.6255133682227,-47.9414836720241,-47.4515887403597,-48.2664029378758,-50.8995000808069,-49.7136684472355,-48.5954805978151,-48.2542774792089,-48.8655812802696,-50.2302919276031,-53.5375573129826,-58.5601451509112,-65.2254561428621,-57.8207398736887,-52.0241036282864,-53.4102680572646,-49.7996546902937,-49.2830208810759,-48.683929457622,-48.4747132440704,-48.9620706993806,-50.0309344040218,-52.2207344636321,-54.4789725431253,-54.3657370341197,-52.5473651955771,-51.1142595042942,-49.607747255238,-52.2591212478801,-54.1007008210351,-52.2301249074678,-55.6054962043736,-57.0460539742163,-60.4943144329227,-54.8019084930294,-53.0566055846587,-51.6169828806728,-50.567841512751,-49.047498242022,-48.8224511937467,-48.5767412237545,-49.0195419129902,-48.332136232,-47.5369434133788,-46.5157818914373,-46.6314259597136,-46.5426784847029,-46.863358701585,-46.2543088149288,-45.963493690086,-46.8418611606876,-48.4185857706636,-50.1253746057257,-50.8129711945343,-50.2406480278807,-49.8483639618418,-48.8799853095508,-48.15033127638,-48.0717584475131,-48.1439665350773,-49.2784461894083,-50.8120930171213,-52.3670191201851,-53.4434798637058,-54.6912722958237,-55.9269689587857,-58.9084385032769
-54.1947737624594,-55.6132142260224,-57.1810278770507,-60.4855097696264,-61.1125898827719,-61.2845063263957,-57.1203235905796,-55.2411372457885,-52.7370182959663,-50.5387929751183,-48.7233649939154,-47.0447325955058,-45.7919829635128,-45.2011480067046,-44.7549309076238,-44.7169462082418,-45.1368798321241,-45.6844128020069,-46.3337567034689,-47.4134704758859,-48.6419119757666,-49.2131894519587,-50.4370726502078,-50.4219670129666,-51.3321679385896,-51.2874627563176,-52.0278813510852,-52.6468910095227,-53.8722209374143,-56.8875587626719,-58.3433795461556,-61.1864025847597,-57.9511329588646,-54.6713626779632,-52.3503698263965,-50.1777365384334,-48.2332458169459,-46.7431147971082,-46.2844104593799,-46.6877199414825,-47.6442470039295,-48.0889924750546,-48.225968748933,-47.9265692348329,-46.6184698254721,-46.2299898625878,-45.9524960466304,-46.3763416452797,-47.003788736996,-48.2211519897153,-50.2222465692331,-56.365793665092,-57.794439675378,-53.7246575842195,-50.6030658941349,-50.2142501965093,-49.8431376069812,-54.2778239165574,-56.3166514771686,-59.0381108476362,-55.1323286611264,-51.2254471904534,-52.8272039334893,-49.5272658059962,-50.2509294401319,-49.6721437152527,-49.9472622496289,-51.0254807776158,-54.5985387520249,-59.6525187201008,-60.7267133802868,-56.3649885167473,-53.8956246344394,-52.6293395874164,-51.6268130683381,-53.4437203190681,-54.1182371986023,-53.5233479521326,-57.2677048088799,-58.7825762487628,-59.8779078418952,-54.2533590549271,-57.032489086351,-52.4768332454119,-52.0634337728689,-51.1753786453652,-51.1174740951082,-50.709151352368,-52.2707606508402,-52.9609011644393,-53.6385290762822,-52.1548421717345,-51.1669492268285,-49.3021159242786,-48.1636462961449,-49.3547762326203,-48.4801795976983,-49.5503675940138,-51.6608735848109,-54.8684386089998,-56.8198866564649,-55.9997813519152,-54.6178694119059,-53.2630452404474,-51.5920998874992,-50.0576202800238,-49.4407148469305,-49.5466242228809,-50.5269821592244,-51.8693388274293,-53.3250684946077,-55.4395986047264,-57.6385249535141,-63.9085452302857
-53.2546108989075,-54.7305840717593,-57.7602193818575,-62.7048422073087,-82.1011622244353,-64.8924529577811,-57.352445536312,-53.8182979519982,-51.1612367769417,-48.9161237939739,-47.3800650607609,-45.9883831386303,-45.1497179880985,-44.6130163763434,-44.4820861386371,-44.5872765227038,-44.8503149641604,-45.5490990339424,-46.1341588682863,-47.5981484906204,-49.1301049894131,-50.1924407973056,-52.3144705852765,-52.5776549695954,-53.9330595844439,-54.0753895952731,-52.7823626926812,-53.3593318200189,-52.7672350863588,-56.9720137729988,-66.3454424801453,-71.4981010884717,-59.455981821272,-55.9117407025784,-52.239304774169,-49.44958156006,-47.2403759819889,-45.8234193172075,-45.445154581491,-45.3290759267235,-45.316926749078,-45.1379668858518,-45.0308333304738,-44.4292734908733,-43.8931570389135,-44.4267464565384,-44.2101478739093,-44.7911022144274,-45.266532252727,-47.3795021261137,-50.2939307364901,-54.1938161558244,-60.5903747046706,-56.9723047603636,-52.053165614142,-50.4096340411389,-48.534473206431,-50.5508649346327,-51.1136832311358,-50.8143334061964,-49.4142516977889,-47.493778210189,-49.1598464417411,-47.805822775761,-49.304924262998,-49.5615062388463,-50.8488255644999,-53.3134115413243,-58.1906384116686,-63.3153415846631,-77.7919153833874,-58.8271767126095,-55.3134213206989,-54.1735786524944,-55.0589377940902,-55.1582270557396,-55.3107578566592,-57.5626779759781,-60.7573284867122,-61.613708576169,-59.5077562673607,-56.3742117415515,-61.4390017796126,-53.6423632493152,-53.2522364939828,-54.1207540918918,-54.2160825046018,-53.3715643792078,-55.5994205749509,-59.2071917143937,-66.2383104811222,-67.3454894989896,-59.4017801598273,-53.6099436876901,-50.1366632295925,-52.8310143837388,-51.5477624974619,-52.1004108517793,-53.8966414972036,-58.0183526960307,-67.2832386646306,-72.3384031498689,-60.5002952017955,-57.2749932599266,-55.7584490444798,-52.8184938273027,-51.6590290158827,-50.8700196995349,-51.3032946143499,-52.6220288325105,-54.3534785880573,-56.5045177442634,-58.5524441115521,-61.532602387795
-51.5462421018211,-52.5965487844316,-54.6070228286294,-57.4703473260479,-59.6458450216174,-58.6683007036342,-54.7198472351517,-51.5811264436458,-49.4014427630104,-47.5802771515808,-46.455230868764,-45.4024956589503,-44.94435786393,-44.4512531649197,-44.5488280398089,-44.7528296005116,-44.9216861767224,-45.792284259883,-46.5588298635038,-48.3669268483602,-50.178587332406,-52.4045188410934,-55.835017200181,-57.8933697140271,-58.6753646305433,-58.0365225041262,-53.6449414445343,-53.7963801988902,-52.2417737756988,-54.5130313284877,-56.8498978562596,-57.0727196194967,-54.9222807489262,-53.4110738216315,-50.8897655389641,-48.5193911144006,-46.3427671231505,-45.3332612304613,-44.9958095210137,-44.4252590884467,-43.773564494901,-43.4089829678577,-43.313040048344,-42.7792282920331,-42.7060599486091,-43.4440943343988,-43.1993091072501,-43.5467286641775,-43.7989668180203,-45.9257407225456,-48.8827129136185,-50.0375178156523,-50.7928993918925,-50.6129595964489,-50.2018305670627,-49.0203151801101,-46.8869222641566,-46.8454650566539,-47.2494079902027,-46.6467221391991,-46.1667097098425,-44.8481220586226,-45.6680096441953,-45.9725614538052,-47.2464840205087,-48.4854286509233,-49.8663235073332,-51.3374699767612,-51.6353363862613,-54.3172506125169,-64.3666635313297,-59.510606680581,-55.4673427094919,-55.1375712492428,-61.3876960926204,-57.3972281708871,-58.8887387791961,-68.349479380226,-67.77022171447,-66.694610088741,-59.2167026316911,-60.879448915628,-57.057138141038,-55.3170103205433,-55.5269147716734,-57.5690778724192,-56.4385905270274,-55.2859521494497,-57.6778037775687,-66.9325292174999,-65.7740900961714,-60.3937388552289,-63.084312957413,-61.0976079944562,-53.9408566266295,-55.6849993476122,-55.0947426072436,-53.793284205253,-53.9688056415225,-55.5795272729361,-58.1424622538448,-59.0475861736882,-56.9569370423655,-54.076345404257,-54.7587348302534,-54.2584081411357,-54.1765807104712,-53.0100878847201,-53.0486675395127,-54.50688018328,-56.4358168975334,-57.5117864717043,-58.5359413627212,-58.7011585151324
-49.6275158973443,-50.2681441931275,-51.0325133047694,-52.2878966664305,-52.456379744657,-52.5382921721853,-50.671569447661,-49.1308697653084,-47.6593060813352,-46.6136177828745,-46.0291745244568,-45.4497937363313,-45.3522046738524,-44.9817951233651,-45.1630731265558,-45.3333052378137,-45.4387170733396,-46.2543435608004,-47.2527612325558,-48.9843414932991,-50.740763785831,-53.9696615560617,-59.071453889089,-76.1897762904087,-64.021957360343,-61.0247925885734,-54.3778779640115,-54.0794150823162,-52.6648367795732,-52.8157524941414,-52.601165401602,-52.652015444849,-52.1131013579403,-50.9749591573471,-49.2533264175562,-47.5057673517228,-45.570611786002,-45.0611111196582,-44.6854449758892,-43.8817136004599,-43.0137359820807,-42.6941682215199,-42.6554414626301,-42.3649084426571,-42.6346689323738,-43.1428607584041,-42.9223000370033,-43.0243507279319,-43.1971485630682,-44.847662920237,-47.0747901529833,-47.2000835530341,-46.5744395514375,-46.5524925650156,-47.0931141909956,-46.5149960354139,-45.3108528251031,-44.1865260585203,-44.5320579481072,-44.1768292312731,-44.3885538378106,-43.7292034819281,-43.5590644765684,-44.7427401923488,-45.3591608073109,-47.1770236465054,-48.0825196091211,-48.2853468854441,-48.4433096486221,-51.3423833671651,-57.0673134007975,-53.6226912473248,-53.9385136078401,-55.8257118022779,-62.175573092936,-59.0686126887336,-64.6350169242603,-63.0243432969376,-74.9146175204652,-66.3006733842421,-58.9418855268638,-62.459863847814,-53.7503189725513,-57.2204222701413,-57.1781340048633,-57.9567007911011,-55.3792461554479,-55.4493564297478,-56.6999006677062,-62.609563708987,-64.1291282659923,-56.5355321735836,-57.4371906134108,-61.6710074274377,-61.7776708162508,-56.9822069872032,-58.4992797366685,-55.0158295104564,-53.4938348107687,-53.1119676666318,-53.2862354563292,-53.3507343545947,-52.7119501019425,-51.0578162503942,-51.4712458315719,-52.8104897116932,-54.9284636796841,-55.3021000680802,-55.6474329655666,-57.6899474328567,-59.9707687354641,-59.4036516008207,-59.3830569565839,-57.9020040181279
-47.9939202735245,-48.2706159274086,-48.342615407685,-48.7032020976259,-48.5142440730888,-48.638232263929,-47.6823560944485,-47.2389355635298,-46.4438283250789,-46.1844594614169,-46.1601540055924,-46.218776102855,-46.511671406494,-46.4545481905476,-46.5761208142163,-46.5323908818419,-46.4999819080341,-46.8432022145412,-47.7973831239458,-48.8485153230539,-50.1661176360833,-52.4855705542763,-56.3512356450553,-58.1245479185227,-58.9678459278912,-58.6674571259606,-54.8689227083954,-54.4858505012837,-54.1520088252111,-52.4498562300277,-50.9847136993896,-50.897494597261,-50.8704150531953,-49.5978348206599,-47.9966137854044,-46.5916466755093,-45.1465684025718,-44.9643453073726,-44.4583376498078,-43.6834375573244,-42.9759910076145,-42.8138359862496,-42.825248124795,-42.8861833462838,-43.3790810355159,-43.3804363013242,-43.3941098124601,-43.3999166396702,-43.6310974187469,-44.438086076982,-45.4647486569209,-45.2237864524511,-44.303003894176,-44.2580012088171,-44.5859844714931,-44.122349325173,-44.0629641557543,-42.6849617013445,-42.9236257467988,-42.9658886621088,-43.6432403011745,-43.8927809962107,-42.9846082223669,-44.3979661380653,-44.4139862095056,-46.2521776427993,-46.9243516973435,-46.8858205391357,-47.7863284602561,-50.3565867517489,-52.263161215871,-49.8296276839428,-52.4063813929971,-54.8790511265099,-53.7575567277767,-58.1404134225452,-57.7611405215542,-57.6673230578342,-63.2141841080582,-58.3849040684591,-56.6238620315814,-55.7606970693128,-51.6553160339618,-56.3328366292544,-54.4031241325594,-56.1310405139127,-55.636085215073,-57.4791378252778,-56.3952388275929,-57.5479758503585,-60.6136366899476,-57.3043548547947,-55.9806002729315,-56.9852200145331,-67.7159327100515,-57.7987843633139,-60.5949247193012,-57.011341557987,-54.1889023989748,-52.3815212110632,-51.3322894938009,-51.0013766778849,-50.6119121536107,-49.8130946125827,-49.5923142659379,-51.1825268490947,-53.8386245649785,-56.6529331914067,-58.6067510609799,-62.6042804610105,-66.4871388019684,-62.7768419995615,-60.8555671556965,-57.7516868308609
