-54.1716878171622,-53.4484870638109,-53.4381883937218,-52.4728146960092,-51.9535942777233,-51.7610593246601,-51.2790604021294,-51.2238637906711,-50.719824945669,-49.8450972554718,-49.2726523451811,-49.0120305606211,-49.8108503164508,-49.8626295373509,-49.7454098152629,-48.9928511066272,-48.2061696139702,-47.5177308740168,-46.3519642278111,-45.9437671346556,-45.4967929426566,-45.4514700826111,-45.8524427594588,-46.7067248304085,-47.8071054869201,-49.5548435474741,-52.1230888632948,-55.1169442084651,-60.6797253730645,-68.6558192992937,-75.6513910036164,-71.6845444698303,-62.4238893124644,-60.9228596905535,-57.7016714147439,-53.1635743437536,-50.9833838639222,-49.7365772408968,-49.367548828499,-48.1241527660099,-46.8113053685223,-47.0179431625411,-47.2549024091678,-48.2696796127723,-49.425318344977,-50.2959595116344,-50.8731365706822,-50.2704873215627,-49.3184349658462,-48.2143586656043,-47.3671802244505,-46.4999918862104,-45.8876589733955,-45.4905162094936,-45.2579443651773,-44.7710529829852,-45.0810868873216,-45.8823293480295,-46.6975698648409,-47.8426470991451,-48.3521857075752,-51.764321230262,-53.214548885597,-59.2595783059971,-58.7554452292385,-61.6577981685027,-57.4434221995627,-55.8455565213577,-54.9985379834916,-53.7225770704657,-51.9044067776709,-49.6067927353354,-47.6741382661449,-47.3426235058073,-48.2885482614627,-46.8902061218059,-49.2573980462033,-52.767817952607,-62.7393476425803,-54.297688644037,-49.0934628334263,-46.4982924471267,-44.5931297354967,-43.54158909743,-42.3819876351583,-42.7014943817178,-43.434086321482,-45.4596054552583,-48.7572199148439,-51.2486762579098,-51.6087437943363,-50.2621979380377,-49.2550269402308,-48.1279071123195,-46.2647092767499,-46.9591094961363,-44.9703071708747,-43.2478723511498,-42.456839564763,-41.9952748218509,-41.8234558997928,-42.2552705897066,-42.8063008086335,-43.5037354321232,-44.7131027286137,-47.3300519547637,-50.147185561057,-52.2920130982935,-52.0726622732322,-51.2597260014377,-50.8920250671139,-50.0340725374657,-49.5989960413253,-49.5683334366707,-49.3892161483446,-49.708788981255,-50.4237602412125,-51.4288223695056,-53.1713459235018,-55.5152423392803,-57.3432709098654,-60.826405714802,-63.5314278712722,-64.8969641757666,-62.2977205707457,-59.1225892766084,-55.2468147844686,-53.2324898379423,-51.4680561088039,-50.408971748154,-49.1803801778109
-53.5258156261227,-53.4224626477943,-54.4159999480652,-54.6533221630072,-54.5025975627691,-54.7636107068422,-53.7261745103536,-52.4649626250363,-51.8931323391313,-50.9431664588704,-50.2875021575206,-49.8838122359513,-50.9265296871675,-52.4141780218653,-53.1885010431168,-52.2220911861655,-50.6288475400434,-48.8268953786889,-47.1763166871549,-46.4288061759803,-45.9815361942145,-45.9347800095749,-46.3952433491858,-47.0717066151217,-48.1898812278062,-50.1492310216872,-52.3724255452686,-54.8400424344092,-59.9154829822212,-67.0976178955248,-73.8612242906159,-66.046124701327,-63.7774362414831,-63.1824273623383,-58.6487954900379,-54.3396174776052,-52.3760327078742,-50.9964498239009,-50.7409374252932,-50.5107377819511,-48.6692707424582,-48.129921954741,-49.1369981558027,-49.861984923508,-50.775061727796,-53.8315381129855,-56.5760487373568,-57.0299297602433,-54.6337879603114,-52.0069361697118,-50.1108699800845,-48.5468606158442,-47.6211367745604,-46.6227993528061,-46.1395064523131,-45.5653702391789,-46.0282139367371,-47.0679826432022,-47.6859929533599,-48.3348506935358,-50.3117817195466,-55.2018947547202,-55.1015529460693,-58.6013499337493,-59.3358405182352,-58.1886977035563,-56.0692136718147,-55.0302596690147,-54.7661893158055,-53.5999668346649,-52.24522169121,-50.0693891125988,-48.6520543687588,-47.9604841487572,-48.9497292005119,-46.9746786093687,-48.8228035849166,-50.2119073922421,-56.3792638904153,-53.1697944345681,-47.9285879693685,-45.2787736605827,-44.1898563047531,-43.8726668257177,-43.2348108842836,-43.8139666231547,-44.2438590191151,-46.5229583069445,-51.637873458037,-63.2155215315087,-60.1668503185043,-54.2080891604237,-53.1852415628272,-52.0104523203234,-51.5444924353086,-50.0163949693474,-47.7280704832601,-44.6875741809662,-44.0206708629722,-43.7911116221118,-43.5505061532833,-43.8898118038746,-44.1782445258518,-44.8554042625874,-46.3643842311999,-49.239459974743,-52.3540454872817,-55.8109470712264,-57.9641750356171,-57.9190024163251,-55.961853851123,-53.0913881140091,-51.1070724787757,-50.1368161280214,-49.5836708073477,-49.7065890591328,-50.1438929594494,-51.6106145558502,-53.9616466303021,-56.7429217493775,-59.4818289835691,-64.9459470850671,-64.3754092316928,-62.843282075329,-59.9372824001382,-57.7848305460634,-54.4333880038074,-52.8428866236674,-50.9100167312595,-49.629479967613,-48.4257161022351
-52.9628194099481,-53.2772600467947,-54.862870125466,-57.4484731829104,-60.8427444616574,-62.8970216157791,-58.232461123242,-54.0002438210121,-52.5120756775091,-51.4731340440817,-50.8803025709759,-50.7823174197487,-51.9571490745344,-55.6361293946916,-62.4379090533169,-59.2447480435219,-53.7747575517879,-49.9923360058486,-47.8944560138461,-46.686623901672,-46.2528875252932,-46.2145733620515,-46.6974772918036,-47.2648046551374,-48.2823071867695,-50.4442114160378,-52.3979565374524,-55.0711546941435,-60.7791537928479,-70.9640998484389,-77.0604668147392,-67.2899291201992,-64.8662994939066,-62.1796989745783,-58.7481206490499,-55.7187140162629,-53.9182947458582,-52.6103161129927,-52.0393222622536,-52.9096378661529,-51.0479639127394,-49.704361381841,-51.3656394778635,-51.3888234813922,-52.0428334847268,-55.8008982528298,-60.2629264484206,-75.2955618542588,-62.5849523956939,-56.0858121213591,-53.2038864255844,-50.930380856611,-49.6296182806857,-47.9045324572323,-46.9878479935849,-46.5070285712094,-46.8828121183268,-47.916079470219,-48.5861719704458,-48.6468970908476,-51.6478732812286,-55.0670721137665,-55.5135077711821,-58.650128903504,-63.2005020713014,-57.3093550324213,-56.1675194877174,-56.3296383945702,-56.3331024282032,-54.1826837668015,-52.2992842976923,-50.5743765485976,-50.0149146705048,-48.960434807542,-48.698780627966,-47.6204997585552,-47.9005872264948,-48.2669479168847,-49.440693995024,-47.6572913079657,-45.7505750085128,-43.6599344860515,-43.3139830595761,-43.5498220000922,-43.8233896066856,-44.7106142074093,-44.9169354836214,-46.5231324027594,-49.7999150011078,-54.7098493318501,-57.199344881112,-55.5272946341772,-56.7708111156225,-58.4743915522243,-67.9559417152389,-53.3448992391568,-50.8890519125706,-47.1491087413039,-46.1623399852005,-45.8741660696851,-45.5133518066621,-45.575651732881,-45.6379874116396,-46.3365000779116,-48.0941013605336,-50.6258967396446,-53.3814558736868,-56.7275358671879,-62.1127058301971,-67.2934264466889,-59.7737604178158,-54.6102618869927,-51.4987780971939,-49.9740625454316,-49.4302379887454,-49.4514378369896,-49.6753766065378,-51.3344458209144,-53.7914553674773,-56.5196201642394,-61.9231260993146,-73.1307372817872,-68.4348500478687,-61.6395613006652,-58.4535244326182,-55.9461322747305,-53.6543655124716,-52.3485431416976,-50.5257046199862,-49.1612054342847,-48.2812380515524
-52.3298951417597,-52.6032780121638,-53.5681026567087,-56.1122198369644,-61.7891153062367,-62.9153806452958,-57.5446310261814,-53.5221452614213,-51.6187642766838,-50.7739981234029,-50.3962870816034,-50.7756475711661,-51.692136237555,-54.5320832356057,-59.8568496778361,-56.9874041256066,-52.8868637955265,-49.7304444359188,-48.0324750260055,-46.7183585906565,-46.3314378846247,-46.3475608501328,-46.7924661512185,-47.4411323260449,-48.4151207436539,-50.5488397756482,-52.4643557887769,-55.3029132762939,-59.98141115044,-66.0219443497074,-68.8912459863317,-69.8125770546211,-63.2238710777873,-61.1572112656245,-59.283259044135,-57.9376301938607,-55.9413147985508,-54.4206378311575,-53.4016315687405,-54.6752795423231,-53.5343915905249,-51.6085480024487,-53.2072234102767,-52.6690390627968,-53.6766870714538,-55.2752714381381,-57.4201092018372,-58.9614662669719,-58.2437207721394,-56.2435607443665,-55.3462403153287,-53.1861553265229,-51.4947741450767,-49.3257369247729,-47.9018548378565,-47.6603728253724,-47.7961078801573,-48.5740279855743,-49.5504312615081,-49.4553432024573,-52.3691815200874,-54.9843099386154,-55.9501883850701,-60.1296216240101,-67.7329037705831,-59.3162882505216,-60.4064974857559,-62.9637869453159,-61.6899290041637,-56.8066448451004,-53.2448604745865,-51.5157511072021,-51.3513199851752,-50.0493838205547,-48.5057805772311,-48.7048607090507,-47.5289800137648,-47.4900959002507,-46.4886996083332,-44.9292965416828,-44.2766410955939,-42.7739237858177,-42.5363180135125,-42.7955731636998,-43.7169688287229,-44.8104796670832,-45.2400320403456,-45.9926195840768,-47.7798351280937,-50.8265964986611,-54.2384723667732,-56.2437116398321,-60.3319552590246,-67.1315808542033,-56.7895075652156,-55.7780244131555,-52.7220876273111,-50.5197303615528,-48.4519729639614,-47.6445497491763,-47.2385506037305,-47.0156781673399,-47.1315407533027,-48.012862887709,-49.9268102818383,-51.6847944476103,-53.1899631924774,-54.5547391286924,-55.0846911045219,-54.8838838916448,-54.3730642458576,-52.316295916004,-50.470313371301,-49.2744128110761,-49.0209607768109,-49.0320197405264,-49.1728254137041,-50.5233938840523,-52.3479391468155,-54.4171783733823,-58.1962482401207,-62.0264020064765,-61.5106857575477,-58.3674449106825,-56.5589824921048,-54.3046197942241,-53.137673462731,-52.0797905012732,-50.6565751421431,-49.2825847048811,-48.6595984714104
-51.5826503666504,-51.450110894583,-51.326718961583,-52.2204239982932,-53.1379461956291,-53.2061879469323,-51.7601550912157,-50.3611156389592,-49.426192167678,-48.9686142855048,-48.8640076612153,-49.3385320972083,-49.8325338084279,-50.7434880013089,-51.7085745530776,-50.908140622598,-49.7480406181329,-48.4407756009131,-47.6775557887569,-46.7254849769551,-46.4124478985858,-46.5277753402115,-46.9039284517054,-47.7546540600327,-48.859643132677,-50.7309960663745,-52.7526674965394,-55.342721806622,-58.3158311703165,-61.7015028886992,-64.0090843243087,-64.5216410998751,-60.9486645041187,-60.9097240265291,-60.1721068674355,-61.0703601850519,-59.0487210301724,-56.5958661411887,-55.3697035737226,-55.832103927847,-55.6475752936613,-53.6329248549005,-53.7819518278729,-53.530580100886,-55.4673256212133,-54.8350360785797,-56.6486921395232,-57.1013908348548,-57.002924370746,-56.777736531414,-57.1847279373157,-55.194616025274,-52.7574963518284,-50.6729577130037,-48.921673777831,-48.8348858493155,-48.7889785525085,-49.2861585226902,-50.5505935334047,-51.0724086119355,-53.6886726175444,-57.6762858869979,-59.0075000237336,-63.3962738579616,-71.5400393646044,-65.5702159417105,-82.6858161227744,-69.355692450178,-76.3569708401927,-63.4460696628786,-55.4807283914141,-52.8739297187757,-52.1715677524189,-50.6620376495325,-48.5704236313878,-49.9367130310385,-47.8776210864101,-47.4450878001592,-45.1839406861983,-43.7772203823016,-43.3944239487672,-42.4946834504377,-41.9684890607647,-41.8714600398179,-42.8369608370553,-43.7887149683752,-44.7233661230159,-44.9599846701989,-46.2146071822489,-48.8008518253969,-52.2729897281716,-54.7524722468389,-56.8457385185744,-56.1942258310428,-51.7308183473636,-54.1177453979485,-51.879829424034,-52.4302120160786,-49.8724929730761,-48.6150651454917,-48.3935174728719,-48.1660367802389,-48.7135911632506,-49.9869162792762,-51.902460239676,-52.7590304199166,-52.8057290068182,-53.0143506395437,-52.2716885446674,-51.7482406739232,-51.5652367126435,-50.4281654244031,-49.5465554183456,-48.7600276157609,-48.6581009475064,-48.644230328557,-48.7889522395746,-49.4990959848472,-50.5080131017165,-51.8938841569975,-53.6053297164234,-56.1647674708825,-56.0864986185128,-55.3474273232119,-54.7928846562198,-53.3987251412386,-53.1500126884939,-52.4134927742288,-51.6009334241448,-50.2690753694507,-49.5327046065197
-50.7991865258987,-50.1624555979417,-49.3622800038408,-49.2701890775376,-48.8265879531428,-48.812104336004,-48.004179043068,-47.3126259752305,-47.0938722032273,-46.8685182934501,-46.95750067051,-47.3182263164161,-47.6946616620518,-48.0977084198663,-48.2972687792578,-48.1776765936923,-47.9301812312745,-47.5142198607648,-47.4037346693777,-46.9803498896563,-46.7500965995652,-46.9601683723352,-47.2840365188933,-48.2829223654653,-49.6538713066689,-51.2160257094057,-53.4210124341087,-55.9202775374486,-58.3272670698431,-60.8862931711265,-62.5092883690283,-61.3216648750567,-60.1447032423565,-61.0433659536392,-60.6695879712041,-64.3849175800869,-64.6007479904466,-60.5122006279407,-58.9505526473359,-57.2525476517175,-57.0927711686225,-55.4158501685336,-53.302188858595,-53.7445175773987,-55.6439335941952,-54.8168049534946,-57.2971794545033,-59.114050964902,-61.751557396629,-62.3609478573663,-60.2411854265447,-56.6609475188591,-53.1377579115729,-51.31123246887,-49.8819322269365,-49.7713068339629,-49.8537667922768,-50.1937220251861,-51.2324362534874,-52.84145756873,-56.2678433212943,-66.1543231826461,-70.4844137919133,-67.6297621699055,-66.6103736162335,-67.2831439182125,-59.5836227635949,-58.7142591156278,-63.3107270281431,-64.9142764541325,-56.9858659371108,-53.8439917654037,-52.5405604879474,-50.84374770922,-48.6387104488761,-50.838466005048,-48.5780840855751,-47.7369262007908,-44.8763210848844,-43.5208672367787,-42.7851909054155,-42.3800116756383,-41.5137233535258,-41.0114084016201,-41.5831498305182,-42.1589088223067,-43.4638508271463,-43.6602516764477,-44.5880065791991,-46.6229937997721,-49.3735550344615,-50.9014610451267,-51.4697357546297,-51.5650537442967,-50.554851930295,-51.114417751657,-50.3431917146829,-50.823661858596,-49.944425596203,-49.0333338602331,-49.1794944616819,-49.3410622252912,-50.5436357426766,-52.3109684580724,-53.9739742596377,-54.0969234355491,-53.1349539232845,-53.1107531416038,-52.2949957562277,-51.7722005001907,-51.2384804194661,-50.1995679775268,-49.58244862853,-48.9043955706447,-48.6145550243584,-48.4759573300764,-48.6387766233668,-48.724832867287,-49.1249562041356,-49.989578990332,-50.8415522236167,-52.845344768679,-53.193248985061,-53.5047347850333,-53.7310548259056,-53.5002605031465,-54.1320053912715,-53.8755433568564,-53.7482841723373,-52.3873372255537,-50.9254629729163
-50.1547508948849,-49.0514355729676,-47.9969871357699,-47.3072862761134,-46.3821291567012,-46.1992691709856,-45.667865868395,-45.1965423958472,-45.2244903373522,-45.1019280847708,-45.3040798075662,-45.6304499744956,-46.1359633714654,-46.6980077882106,-46.9190967327295,-47.3657779329505,-47.605381920548,-47.5922730302655,-47.7144277011204,-47.7153080089343,-47.5526195615498,-47.7788724465731,-48.0798519560075,-49.0280871594328,-50.6107737321788,-51.9759677058675,-54.3571482540863,-57.4784262973198,-60.9754988595182,-63.7677256010039,-63.7583141085772,-60.8282974441635,-60.747787645362,-60.8785138772733,-60.2122790416912,-64.3667447153632,-69.3513511364185,-72.3607343649642,-63.9336255078184,-59.1744096359862,-57.7019080189207,-56.2856507043927,-52.5618777882244,-53.2144219462108,-53.5153084176697,-53.9905727533048,-55.8023460353791,-58.6041072330619,-64.2593827088484,-62.5854626426964,-59.7128276186102,-55.9754902706003,-52.5323431750364,-50.8948854118345,-50.53073723036,-50.5275214973526,-50.9701835320073,-51.0446235246995,-51.3878210254609,-53.3607267228138,-58.7435546530306,-68.600634894779,-62.2903770810305,-65.718100738796,-60.9167147803401,-61.4898486068423,-55.640011198178,-56.5608241382951,-58.9730197829117,-56.6822157245388,-54.8310682156452,-53.8232680361695,-52.9797301652086,-51.5178406497322,-49.3324571227537,-51.4310490081032,-49.357076601386,-48.1117490752495,-45.2178447524739,-43.6772349316042,-42.2838127118766,-42.0133370406321,-41.0525156629424,-40.366693367101,-40.4226500104932,-40.6674646373132,-42.0554651418815,-42.6002982846458,-43.2198089016357,-44.6669198893956,-46.8572932041404,-48.2751058120072,-48.7376546108843,-49.6022434994319,-51.069622638295,-49.2808598906009,-49.3724845520003,-48.9863277838598,-49.6217192146016,-49.5980334311515,-50.2088468187489,-51.0379842556233,-52.8765855946039,-54.9804997441713,-56.0196010950835,-55.7438887446288,-54.7025493448232,-55.2546644260861,-55.1725056939642,-54.6454996425605,-53.1310260900023,-51.6637989626629,-50.6987920504591,-49.792337922774,-49.000825344048,-48.6309575329244,-48.7703390959856,-48.4683406157304,-48.5027811138254,-48.9575945622845,-49.4852245203776,-50.8640731095168,-51.7033264632399,-52.5950755618986,-53.3436179455212,-54.5577866372907,-56.5023998040186,-57.473811811653,-57.9447870864192,-55.7653055593917,-52.7836064849442
-49.8422370994111,-48.3127723417804,-47.1535246449257,-46.0445561042052,-44.9960563528347,-44.5627879286688,-44.2126882653063,-43.8993837274526,-43.9322565190596,-43.9088812072691,-44.2115313935039,-44.6374338170244,-45.3729596726407,-46.3159512815277,-46.9549714353398,-48.0312558849913,-48.7045350387943,-48.9404610736301,-48.9393233818959,-49.0904564990709,-48.9389227246611,-49.026269135131,-49.2993921204112,-49.9483228006277,-51.4383663390809,-52.6888840466469,-54.9986392953281,-59.0685658784409,-65.374077381404,-80.4542411565433,-67.3939373019636,-62.3390458310186,-61.7307812949164,-59.7570375658101,-59.0092547839759,-60.2724502538629,-61.3313158219117,-62.2175314415274,-59.4981759484328,-57.8447559271592,-56.701148610052,-55.6761870559939,-51.8439251998974,-52.1744699752604,-51.15610055888,-52.1670918996257,-52.5715254256241,-53.6791069837221,-54.1778003119379,-53.8950758565383,-54.9717464503088,-53.4464209409512,-51.2184857690469,-50.0785750449009,-50.8225649056937,-51.0533365378674,-51.5884899307101,-51.3033648639437,-51.5367773362171,-53.3328972715015,-58.380342224776,-59.4109691025865,-56.864599550091,-61.9919410649743,-58.8605501550241,-59.8244337897011,-55.1541573991867,-57.3071363368425,-56.8160785283206,-53.1080520965869,-52.6189416240851,-53.6599933803169,-53.7770075763067,-53.5468666102277,-52.1786859059352,-52.8185666619871,-50.6745105164921,-48.5000380783963,-45.7930915916268,-43.8357688805206,-41.9213282547393,-41.3312186550651,-40.5555324203157,-39.9873047193173,-39.6507409445624,-39.7348935024774,-40.9559933998917,-42.0556914457256,-42.6015182873133,-43.7156881512092,-45.716812472477,-47.5276077121745,-48.2807979736669,-49.5151941742687,-52.0178113246272,-48.8570563986451,-49.2397634936619,-48.2394551169915,-49.7624661782446,-50.828568797528,-52.0682634927357,-53.7095748411025,-56.1211703603453,-58.1358507338311,-57.9886393772931,-57.2812499727012,-57.5487220247632,-60.3339185434657,-64.2343194131588,-62.465841507762,-57.1418348699967,-54.3014119123084,-52.3839109387606,-51.0704713585386,-49.7387494958408,-49.1269890959719,-49.1687473809958,-48.7994570261848,-48.6896214435289,-48.8120194503239,-49.1707358532509,-49.8138996443549,-51.0032070834825,-52.1902299618147,-53.2683999239587,-55.8129844986903,-59.3528236583664,-66.5955872415737,-65.7613872041044,-58.6998277356614,-54.5967877961079
-49.949897452736,-48.0108036028987,-46.6643186434024,-45.2885514139798,-44.2807849536606,-43.5880469461294,-43.3455484958528,-43.1927381122177,-43.1623675559861,-43.3002075163259,-43.7402138137986,-44.4030502773504,-45.4041839029737,-46.7780734427125,-48.1434307676056,-50.083987561017,-51.4231044222338,-51.9097905938083,-51.3811561384865,-51.1941821011858,-50.9214654768475,-50.6515698581446,-50.8144717006719,-50.9796128089847,-51.9625312908244,-52.9922705479065,-54.8337133198088,-58.3580758016167,-60.7700489896919,-64.0144394437565,-64.61261858518,-63.0684435615863,-60.826463141778,-57.7822714723636,-57.4760494721665,-56.6760501494331,-56.850507769904,-55.75015536518,-54.873387814337,-53.9211033571242,-54.1743802046953,-53.9012515878739,-51.1849914220188,-51.0577082378129,-49.5822343322145,-50.4273860834486,-50.1429999895039,-50.437168920244,-50.1080941379154,-50.2622772120746,-51.6463633715216,-50.9753907121229,-49.8168924579654,-49.4832191604013,-50.7267201318328,-50.7540881786591,-51.0241473057317,-51.1339967353699,-52.3902346932553,-54.5113741733059,-57.7502746635627,-56.3684720157184,-56.1274500050762,-59.8255472364176,-58.8800955076227,-58.4274425320333,-55.8759716599174,-59.0469672075377,-55.5536347151383,-51.7588614977293,-51.8155058053088,-53.9174808136007,-54.7123725358879,-56.9454801265338,-61.9586399472613,-57.1679682566361,-53.4395001366649,-48.9552573235448,-46.0664476580179,-43.8144659129302,-41.8215419978815,-40.661783510036,-40.1262353942076,-39.8528126580368,-39.3854304130523,-39.4883915786681,-40.409855719543,-42.0574329845025,-42.9145768682165,-44.0558130332069,-46.2054099929507,-48.8113385002685,-50.1864154493501,-51.3171732852531,-52.4322443825588,-49.8776847442086,-50.0675636308496,-48.700921282237,-50.5837719581627,-52.7443409564966,-54.7471568311275,-57.0103668145761,-60.8523546170089,-62.8800378647515,-60.2023998141232,-58.2627570379367,-59.496300404453,-63.0652423086387,-64.2934112180524,-61.6257737616673,-57.4529514076677,-54.954779068479,-53.1136066544067,-51.9352377782482,-50.6304773300824,-49.9644099149307,-49.8501133955598,-49.7113377037479,-49.6562668605117,-49.5110769605869,-49.660701498266,-49.5410784456639,-50.7088777681023,-51.9051398311017,-53.1005784485812,-55.6931873475922,-57.9616128127497,-62.4887891897753,-61.6520598523439,-57.4241083401304,-55.271421617199
-50.3267242604774,-48.0430619548534,-46.3928867696438,-44.9298792852633,-44.0036795824362,-43.1242597409111,-42.8946429633563,-42.862567608551,-42.8102805011352,-43.1662291686932,-43.7844312635716,-44.8109286105634,-46.1141206772284,-47.8724672651727,-50.1224884755382,-53.4320475586544,-56.5578493615679,-57.4534291778816,-55.4405102839501,-54.0177066586279,-53.3703629846529,-52.5155339956298,-52.3854755399455,-52.0476630012977,-52.2663274612245,-52.9395939821367,-54.1949652271085,-56.2448036445033,-56.2695206321623,-57.4665144101121,-58.9911950210735,-59.254738125712,-57.8124739819533,-55.6738180562137,-55.8351028332396,-54.4251218107582,-54.5027773659337,-53.0853980611841,-52.7174059503582,-51.4137975600844,-51.9021845611006,-51.9981129788385,-50.7982762236797,-50.2675740388274,-48.925736741724,-49.2991812806146,-48.8199110784099,-48.8072140694869,-48.4124755028038,-48.8164104590357,-49.5995389464988,-49.146220375525,-48.7796886884337,-49.1663038068129,-50.0355016361947,-49.7119938647155,-50.0333541580453,-51.3143147482208,-54.2342984303418,-57.9749842942967,-59.1078080456169,-55.8061682978164,-58.4666976061429,-58.6963927568059,-57.6440264767775,-55.2602425393186,-55.598070191315,-58.9427799111,-54.4836190116673,-51.7888597234856,-52.0603165369014,-53.8632999491635,-55.1079572005371,-57.4671382932591,-58.9138694737424,-75.5210146508095,-56.4190385889966,-49.2190591166252,-45.8711762741386,-43.7708941760554,-42.0541033599583,-40.3939060619063,-39.9368815713502,-39.9143892534487,-39.5961989983698,-39.8572456436476,-40.4741648277542,-42.4805478302015,-44.0259621740767,-45.5908656267541,-48.3367454609661,-52.7393516957922,-55.8228291920002,-55.6073417579124,-52.8229495841717,-52.5537486558575,-51.9454310467361,-50.4643304672403,-51.8770081083683,-54.3782636530641,-55.9650376315672,-57.4064242990601,-63.2959279270508,-79.373912001822,-63.6213686505231,-59.5162783029866,-58.66528153323,-57.810425152878,-56.1042575125649,-55.0191682462175,-53.5279306338278,-52.849330708273,-52.3956235257926,-52.0493424616268,-51.5896234708172,-51.2483010311662,-51.0117919263578,-51.2500828966129,-51.3419955177815,-50.9497593557542,-50.7745255409403,-49.9914174638186,-50.6747266707847,-51.608659438895,-52.7376296779694,-54.3278540391815,-54.9202930480203,-55.9847380870724,-56.4722248286442,-55.3748567689465,-54.8052608631414
